source_id;pregunta;opcion_1;opcion_2;opcion_3;respuesta_correcta;tema;subtema;pct_fallo;depende_imagen;cobertura_rgc
67808;El freno de pie, ¿para qué sirve?;Para reducir la velocidad y detener el vehículo cuando no funciona el freno de mano.;Para reducir la velocidad y detener el vehículo.;Para que no se mueva el vehículo cuando no está dentro el conductor.;Para reducir la velocidad y detener el vehículo.;14 Mecánica;Los Frenos.;6.72;no;fuera
67809;Marcas blancas y rojas de la calzada, ¿qué indican?;Una zona reservada para la salida de  competiciones de coches.;Una zona reservada para frenado de emergencia, donde  no puedo  parar ni estacionar.;Una zona reservada para el estacionamiento de camiones.;Una zona reservada para frenado de emergencia, donde  no puedo  parar ni estacionar.;03 Marcas Viales;Otras Marcas Viales.;1.34;no;rgc
67810;¿Cuáles son los daños que cubre el seguro obligatorio al causante de un accidente?;Los daños del vehículo del causante.;Los daños del otro vehículo.;Los daños de los dos vehículos.;Los daños del otro vehículo.;11 Permisos de Conducir;El Seguro.;10.16;no;fuera
67814;Los conductores de bicicletas tienen prioridad de paso respecto a los vehículos de motor...;cuando circulen por un paso para ciclistas.;en las zonas peatonales debidamente señalizadas.;en todas las intersecciones.;cuando circulen por un paso para ciclistas.;03 Marcas Viales;Paso para Ciclistas;10.08;no;rgc
67816;Circulando por una autopista observa que se ha pasado una salida, ¿puede volver a ella circulando marcha atrás?;Sí, comprobando que no existe peligro para otros usuarios.;Sí, cuando el recorrido no supere los 15 metros.;No.;No.;04 Cambios de direccion, de sentido y marcha atrás;Normas para la Maniobra de Marcha Atrás.;0.71;no;rgc
67817;Esta señal indica...;peligro por la proximidad de una intersección con prioridad sobre la vía a la izquierda.;prohibido girar a la izquierda, debiendo continuar de frente.;la existencia a la izquierda de una vía sin salida.;peligro por la proximidad de una intersección con prioridad sobre la vía a la izquierda.;10 Preferencias;Señales de Intersección con Prioridad.;2.45;si;rgc
67818;La señal de la derecha indica….;peligro por la proximidad de un estrechamiento de la calzada.;la proximidad de un peligro distinto de los advertidos por otras señales.;peligro por la proximidad de una vía en obras.;la proximidad de un peligro distinto de los advertidos por otras señales.;07 Señales de Peligro y Prohibición;otros peligros;18.07;si;rgc
67819;El vehículo rojo, ¿debe apartarse a la derecha cuando termine el adelantamiento?;Sí, para no obstaculizar al vehículo que le sigue.;No, porque existe un carril a la izquierda que está libre.;No, puede seguir circulando por el carril central.;Sí, para no obstaculizar al vehículo que le sigue.;06 Uso de la via y Adelantamientos;Adelantamiento en Vías de Sentido Único.;2.25;no;rgc
67820;Una luz amarilla intermitente en un semáforo, ¿qué indica?;Extremar la precaución y ceder el paso, en caso necesario.;Lo mismo que una luz roja.;Lo mismo que una luz amarilla fija.;Extremar la precaución y ceder el paso, en caso necesario.;02 Señalizacion;Semáforo intermitente con señal de STOP;11.25;no;rgc
67821;Una marca longitudinal formada por dos líneas continuas adosadas...;indica que circulamos por un carril reversible;tiene el mismo significado que una marca longitudinal continua.;indica que circulamos por un carril adicional circunstancial.;tiene el mismo significado que una marca longitudinal continua.;03 Marcas Viales;Línea Continua.;13.43;no;rgc
67822;Las indicaciones de este semáforo están dirigidas a...;peatones exclusívamente.;peatones y ciclistas.;todos los usuarios de la vía.;peatones exclusívamente.;02 Señalizacion;Semáforo para ciclos y peatones;9.63;no;rgc
67824;¿Quién es responsable de las infracciones relativas a la documentación y el estado del vehículo?;El tomador del seguro.;El conductor en el momento en el que se detecta la infracción.;El titular.;El titular.;11 Permisos de Conducir;Documentación y Responsables Infracciones.;15.78;no;fuera
67825;Por encima de la línea de borde de la derecha, ¿puede circular?;Sí, porque es una línea continua de borde de calzada;Sí, porque no vienen vehículos en sentido contrario;No, porque no debo circular sobre la línea ni por el arcén;No, porque no debo circular sobre la línea ni por el arcén;03 Marcas Viales;Línea Continua.;0.72;no;rgc
67827;Al salir de un garaje, ¿debe ceder el paso?;Sí, a los peatones y a los vehículos.;Sí, pero sólo a los peatones que van por la acera.;No es obligatorio.;Sí, a los peatones y a los vehículos.;10 Preferencias;Salida de un sitio particular;1.01;no;rgc
67828;El conductor de este turismo pretende seguir recto pero los vehículos situados detrás de él quieren girar a la derecha, ¿qué debe hacer?;Girar a la derecha.;Esperar a que el semáforo cambie para seguir recto.;Seguir de frente.;Girar a la derecha.;02 Señalizacion;Semáforo Adicional.;10.48;no;rgc
67829;Como norma general, está prohibido cambiar el sentido de la marcha cuando...;se aproxime a un paso a nivel.;no se pueda marchar hacia adelante.;está prohibido adelantar, salvo que el cambio de sentido esté autorizado.;está prohibido adelantar, salvo que el cambio de sentido esté autorizado.;04 Cambios de direccion, de sentido y marcha atrás;Lugares Prohibidos para Cambiar el Sentido.;25.79;no;rgc
67830;Con un herido en accidente. ¿Qué debe hacer primero?;Comprobar la respiración, el pulso y si está consciente.;Llevarlo al hospital en mi vehículo para que lo vean.;Darle alguna bebida.;Comprobar la respiración, el pulso y si está consciente.;12 Primeros Auxilios;Primeros Auxilios y Traslado al Hospital.;0;no;fuera
67832;¿Cómo podemos evitar el atropello de ciclistas?;Avisando de nuestra presencia con el claxon cuando estemos cerca.;Adelantándoles rápidamente, incluso cuando vienen ciclistas en sentido contrario.;Dejando en los adelantamientos una separación lateral de seguridad suficiente.;Dejando en los adelantamientos una separación lateral de seguridad suficiente.;19 Motocicleta;Accidentes de los Ciclistas.;0.14;no;mixto
67834;¿Debe identificarse a los servicios de emergencia cuando avise de un accidente?;Sí, con sus datos personales.;No es necesario.;Sí, con su número de matrícula.;Sí, con sus datos personales.;12 Primeros Auxilios;Protocolo ante Accidentes.;8.41;no;fuera
67836;Si desde la línea de detención no hay visibilidad, ¿dónde deberá detenerse?.;Primero en la línea de detención y luego donde haya visibilidad.;En la línea de detención.;Sólo donde haya visibilidad.;Primero en la línea de detención y luego donde haya visibilidad.;03 Marcas Viales;Línea de Detención Continua.;2.69;no;rgc
67837;Ante esta situación, el conductor debe….;conducir normalmente, sin preocuparse por la presencia de la persona, puesto que camina por la acera.;disminuir la velocidad y extremar las precauciones.;tocar el claxon repetidamente para avisar a la persona de la presencia del vehículo, pero nunca reducir la velocidad.;disminuir la velocidad y extremar las precauciones.;15 Velocidad;Casos en los que Moderar la Velocidad.;0.83;no;rgc
67839;Estas marcas viales, ¿qué indican?;Que debo ceder el paso y después cambiar al carril de la derecha.;Que debo detenerme siempre y después girar a la derecha.;Que puedo hacer un cambio de sentido.;Que debo ceder el paso y después cambiar al carril de la derecha.;03 Marcas Viales;Lugar Detención sin Línea de Detención.;2.43;no;rgc
67840;En una carretera, ¿qué vehículos deben guardar una separación mínima de 50 metros?;Los conjuntos de vehículos de más de 10 metros de longitud.;Los turismos.;Todos los camiones.;Los conjuntos de vehículos de más de 10 metros de longitud.;18 Factores Humano, Vía, Vehículo;Distancias de Seguridad.;10.57;no;fuera
67841;¿Para qué sirve el carril de aceleración?;Para incorporarse lentamente a la vía.;Para incorporarse a la vía a una velocidad adecuada a las circunstancias de la circulación.;Para alcanzar 120 km/h antes de incorporarse a la vía.;Para incorporarse a la vía a una velocidad adecuada a las circunstancias de la circulación.;10 Preferencias;Normas sobre Incorporación y Carril Aceleración.;0.87;no;rgc
67845;El agente, con toques de silbato cortos y frecuentes, ordena...;reanudar la marcha.;acelerar para evitar los atascos.;detenerse.;detenerse.;02 Señalizacion;Toques de Silbato de los Agentes.;14.77;no;rgc
67847;La distancia de reacción es:;La distancia que debe guardarse  con el vehículo que va delante.;La distancia que recorre el vehículo desde que empieza a frenar hasta que se detiene.;La distancia que recorre el vehículo durante el tiempo de reacción.;La distancia que recorre el vehículo durante el tiempo de reacción.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Tiempo y Distancia completo;18.72;no;fuera
67849;Un agente mueve el brazo extendido de arriba abajo, ¿qué debe hacer?;Detener el vehículo, en condiciones de seguridad.;Reducir la velocidad si circula por el lado del brazo que ejecuta la señal.;Detener el vehículo si circula por el lado del brazo que ejecuta la señal.;Reducir la velocidad si circula por el lado del brazo que ejecuta la señal.;02 Señalizacion;Agentes;14.13;no;rgc
67851;Un vehículo consume mucho carburante. ¿Qué se debe revisar?;El circuito de encendido y el de alimentación.;El circuito de escape.;El circuito de refrigeración y el de lubricación.;El circuito de encendido y el de alimentación.;14 Mecánica;Ahorro de Combustible.;19.30;no;fuera
67854;El vehículo verde quiere adelantar,  pero el vehículo blanco ya ha encendido el intermitente izquierdo. ¿ Quién tiene preferencia ?;El vehículo verde.;El vehículo blanco.;;El vehículo blanco.;06 Uso de la via y Adelantamientos;Comprobaciones Antes de Adelantar.;1;no;rgc
67855;Por obras en la calzada se habilita un carril para la circulación en sentido contrario al habitual, ¿qué vehículos pueden utilizarlo?;Turismos sin remolque, vehículos mixtos adaptables y motocicletas.;Únicamente turismos sin remolque y motocicletas.;Todos los vehículos que estén autorizados a circular por la vía en obras, salvo prohibición expresa.;Todos los vehículos que estén autorizados a circular por la vía en obras, salvo prohibición expresa.;09 Arcenes y Carriles Especiales;Carril de Sentido Contrario al Habitual por Obras.;15.54;no;rgc
67856;Las técnicas de conducción eficiente pueden ahorrar entre un 10 y un 25% del combustible...;y reducir de forma importante las emisiones contaminantes.;pero no pueden reducir las emisiones contaminantes.;y reducir las emisiones contaminantes en la misma cantidad.;y reducir de forma importante las emisiones contaminantes.;18 Factores Humano, Vía, Vehículo;Conducción Eficiente.;13.24;no;fuera
67858;El consumo de drogas, ¿afecta a la capacidad de reacción?;Sí, aumentándola.;No.;Sí, disminuyéndola.;Sí, disminuyéndola.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Capacidad de Reacción.;17.63;no;fuera
67859;Esta señalización prohibe estacionar...;desde la vertical de la señal hasta la próxima intersección.;en la travesía.;en toda la población.;en toda la población.;08 Señales de Obligación e Indicación;Señales de Indicación 2.;12.61;no;rgc
67860;Circula con su turismo por esta carretera convencional, ¿cuál es la velocidad máxima permitida?;100 km/h.;80 km/h.;90 km/h.;90 km/h.;15 Velocidad;Via sin pavimentar;3.45;no;rgc
67861;A la vista de la señalización, circulará a una velocidad máxima de...;40 km/h en toda la población.;50 km/h en la travesía y 40 km/h en el resto de la población.;40 km/h en la travesía y 50 km/h en el resto de la población.;40 km/h en toda la población.;08 Señales de Obligación e Indicación;Señales de Indicación 2.;1.93;no;rgc
67862;El cruce de un paso a nivel debe realizarse ...;muy rápidamente para no coincidir con el tren.;muy despacio y con la luz de cruce encendida para que nos vea el conductor del tren.;sin demoras y tras comprobar que no hay riesgo de quedarse detenido en la vía del tren.;sin demoras y tras comprobar que no hay riesgo de quedarse detenido en la vía del tren.;02 Señalizacion;Paso a Nivel y Puente Movil.;8.75;no;rgc
67865;Esta señal indica….;un carril reservado exclusivamente a la circulación de autobuses.;un carril reservado a la circulación de autobuses y taxis.;el lugar reservado para parada de autobuses.;el lugar reservado para parada de autobuses.;08 Señales de Obligación e Indicación;parada y carril bus;14.40;si;rgc
67866;¿Cómo podemos evitar el atropello de ciclistas?;Avisando de nuestra presencia con el claxon cuando estemos cerca.;Extremando la precaución ante malas situaciones meteorológicas, como lluvia o viento.;Adelantándoles rápidamente, incluso cuando vienen ciclistas en sentido contrario.;Extremando la precaución ante malas situaciones meteorológicas, como lluvia o viento.;19 Motocicleta;carretera convencional - ciclista;1.12;no;mixto
